U,V,W,U_x,U_y,U_z,V_x,V_y,V_z,W_x,W_y,W_Z,UU,UV,UW,VV,VW,WW
1.147591114,-0.009613885544,0.007342731114,0.0,-0.6861641407,0.08293329179,0.0,-0.01746750809,0.03407029808,0.0,-0.03245497122,-0.1001614928,0.009459578432,-0.000414102542,0.001806248445,0.003761227708,0.0001844628132,0.003246042877
1.148320079,-0.009100569412,0.005887976848,0.0,-0.7727163434,0.0422909297,0.0,-0.008380385116,0.03643057123,0.0,-0.03610733524,-0.1033889353,0.009727201425,-0.0003073080152,0.002013608115,0.003913952969,0.0001723168098,0.003273323178
1.148818016,-0.008556998335,0.004343315028,0.0,-0.8476987481,0.008928225376,0.0,-0.001512409654,0.03853795305,0.0,-0.03892780095,-0.1037969291,0.01002341509,-0.0002059649269,0.002218314447,0.004070393741,0.0001594568166,0.003304158803
1.148591042,-0.007930980995,0.002737843664,0.0,-0.9063769579,-0.03652758896,0.0,0.003714810824,0.04215361178,0.0,-0.04120525345,-0.1017998233,0.01037606969,-0.0001206076704,0.002412217204,0.00424116943,0.0001459346095,0.003348557046
1.147658229,-0.007218579296,0.001111069694,0.0,-0.9843918681,-0.06129502133,0.0,0.01073084585,0.04476568848,0.0,-0.04465541989,-0.09667762369,0.01077024825,-5.924013385e-05,0.00259525422,0.004421947524,0.000132901434,0.003397338791
1.146555066,-0.006444043946,-0.0004734001413,0.0,-1.040516973,-0.07729322463,0.0,0.01574034244,0.04795510694,0.0,-0.04774678871,-0.08802377433,0.01115433499,-1.665364289e-05,0.002765407553,0.004598191474,0.0001169316965,0.00344176637
1.144972444,-0.005552235059,-0.001947580604,0.0,-1.095128536,-0.08374264091,0.0,0.02039684728,0.05085124075,0.0,-0.05075802654,-0.07353613526,0.0115346713,-2.76158903e-06,0.002915368881,0.004775441252,0.0001006715756,0.00349149853
1.143510938,-0.004595550708,-0.003146511968,0.0,-1.13678062,-0.06997891515,0.0,0.02336157672,0.05047142506,0.0,-0.05103731528,-0.0542201139,0.0118841473,6.438453966e-07,0.003038719064,0.004948238842,8.622500172e-05,0.00353983487
1.142311215,-0.003632857231,-0.004009517375,0.0,-1.16189146,-0.05609583482,0.0,0.02405722812,0.04747540504,0.0,-0.04765919968,-0.03578877449,0.01219835132,2.775643907e-06,0.003137505148,0.005110431928,7.594117051e-05,0.003590264125
1.141279221,-0.002706788946,-0.004570332821,0.0,-1.183135033,-0.04416134208,0.0,0.02431358211,0.04402388632,0.0,-0.04391740263,-0.02216174453,0.01247124746,-4.454168902e-06,0.003200336592,0.00526119303,7.083843229e-05,0.003628151491
1.140473247,-0.001800609287,-0.00493187597,0.0,-1.199595451,-0.03281640261,0.0,0.02436510287,0.03969651461,0.0,-0.0405362919,-0.01281978376,0.01268101577,-1.313351004e-05,0.003243371379,0.005394060165,6.608654803e-05,0.003649818012
1.139850378,-0.00097838277,-0.005128512625,0.0,-1.209490061,-0.02255453914,0.0,0.02233635262,0.03266938031,0.0,-0.03357066959,-0.00718612317,0.01282984391,-2.327064249e-05,0.00328418822,0.005502910353,6.267301796e-05,0.003673961386
1.139445901,-0.0003125387593,-0.005259199534,0.0,-1.21464479,-0.008720928803,0.0,0.01862314716,0.02461658046,0.0,-0.02465205453,-0.006887963973,0.01295976527,-2.871381002e-05,0.003314679256,0.005582917482,5.764327216e-05,0.003694677725
1.139434814,0.0001946292323,-0.005456733052,0.0,-1.21282959,-0.0004550532904,0.0,0.01124990452,0.02081714012,0.0,-0.01977809891,-0.008107930422,0.01307843439,-5.072663043e-05,0.003367150668,0.005613955203,4.424385043e-05,0.003725005547
0.03664983809,4.465191239e-08,-0.002261782298,0.0,0.004994935356,24.31150055,0.0,-0.0001990911987,-0.001378890593,0.0,0.0001442878711,-1.35250926,0.0001203560096,-3.943490867e-07,-8.255922694e-06,2.31021513e-08,2.776865493e-08,2.927112837e-05
0.1109940782,-4.171976798e-06,-0.00639773719,0.0,0.01800043322,24.11069679,0.0,-0.001942936215,-0.002183471574,0.0,0.001719391905,-1.234029651,0.0009663454257,-8.02964496e-06,-6.434928218e-05,7.914599109e-07,4.403447065e-07,0.0001966039563
0.1875348389,-1.361953673e-05,-0.009984353557,0.0,0.02915288508,23.64089203,0.0,-0.004887015559,-0.006407230627,0.0,0.005044241901,-1.010387063,0.002773821354,-4.091775554e-05,-0.0001732514938,5.073482043e-06,1.576122827e-06,0.0004642834538
0.265771091,-4.612014163e-05,-0.01301274542,0.0,0.04651444405,22.956213,0.0,-0.01049537584,-0.01210688986,0.0,0.011646837,-0.7985227704,0.005435861181,-0.0001138314256,-0.0003214800672,1.552023605e-05,3.794400754e-06,0.0007725104806
0.3447617292,-9.653951565e-05,-0.01545342896,0.0,0.05822828785,21.99304199,0.0,-0.01562131662,-0.02093206905,0.0,0.01834157482,-0.5921430588,0.008817370981,-0.000240269088,-0.0004905003589,3.515307253e-05,7.214624929e-06,0.001093943021
0.4233515561,-0.0001960987283,-0.01725545898,0.0,0.0775494352,20.77284241,0.0,-0.02430707961,-0.03080830723,0.0,0.03032330051,-0.4013836384,0.01256729942,-0.0004213347565,-0.0006606800598,6.543258496e-05,1.319598869e-05,0.001404479379
0.5004538894,-0.000327447342,-0.01846179366,0.0,0.09009021521,19.22491646,0.0,-0.03126130626,-0.04145474732,0.0,0.04044938087,-0.2196912915,0.01636488736,-0.0006528475787,-0.0008137364057,0.0001083854731,2.110472997e-05,0.001700344728
0.5741134286,-0.0005211870302,-0.01897827908,0.0,0.1051836759,17.2493782,0.0,-0.04163807631,-0.05952938274,0.0,0.05644514784,-0.03595190123,0.01974457502,-0.0009232053417,-0.0009309455054,0.000166073427,3.221781662e-05,0.001968384953
0.6419680119,-0.0008158271667,-0.01875674352,0.0,0.117237024,15.25048447,0.0,-0.05304268003,-0.07554424554,0.0,0.07451390475,0.1079576612,0.02221766673,-0.001202175161,-0.0009995804867,0.0002399689401,4.772850298e-05,0.00219735899
0.704977572,-0.001169430907,-0.01805189624,0.0,0.1226156726,13.49073219,0.0,-0.06184111908,-0.08957448602,0.0,0.08823708445,0.2105369866,0.02393610217,-0.001471827971,-0.001036935602,0.0003291986941,6.447015039e-05,0.002403597115
0.7630879283,-0.001620027702,-0.01686654054,0.0,0.1254444569,11.70985794,0.0,-0.07032490522,-0.1035400257,0.0,0.1009924337,0.2969919443,0.02490159497,-0.001717976527,-0.001042535063,0.000432000088,8.417567005e-05,0.002581573091
0.8149683475,-0.002141983015,-0.01526224893,0.0,0.1259037256,9.758457184,0.0,-0.08133094758,-0.1160157844,0.0,0.1163225621,0.3645170331,0.02509068139,-0.001927473349,-0.001022776822,0.0005513938959,0.0001042262447,0.002732687397
0.8589646816,-0.002759881783,-0.01328516379,0.0,0.1236327961,8.126579285,0.0,-0.08891864866,-0.1279072613,0.0,0.1248294488,0.4055226147,0.024583878,-0.002075378783,-0.0009795316728,0.0006863662275,0.0001242985454,0.002849011915
0.8985014558,-0.003456741804,-0.01109388191,0.0,0.1185584441,6.947977543,0.0,-0.09828837961,-0.1338313371,0.0,0.1330935955,0.4223921001,0.0237467736,-0.002179655945,-0.0009219092317,0.0008309260593,0.0001443672663,0.002943886211
0.933683157,-0.004199102521,-0.008742763661,0.0,0.1145885587,5.729503632,0.0,-0.1041049063,-0.136320442,0.0,0.1367207766,0.4272717535,0.02263482101,-0.002245864132,-0.0008545513265,0.0009859169368,0.0001625369332,0.003019850934
0.9629526734,-0.004990211222,-0.006287499331,0.0,0.1063726693,4.616680622,0.0,-0.1106738746,-0.1366046369,0.0,0.1361597776,0.4176955521,0.02132879756,-0.002260435838,-0.0007762120222,0.001147745294,0.0001774318662,0.003069240134
0.9880123138,-0.00580666773,-0.003827316919,0.0,0.09427987039,3.837767124,0.0,-0.1164606214,-0.1324988008,0.0,0.1312678605,0.398855716,0.01998904347,-0.002237803768,-0.0006908882642,0.00131079054,0.0001889750274,0.003098139074
1.010203242,-0.006621535867,-0.001376789645,0.0,0.08486935496,3.234246731,0.0,-0.1194328666,-0.1257923841,0.0,0.1254812479,0.3783093393,0.01863968931,-0.002192640444,-0.0006031506346,0.001475351048,0.0001973999897,0.003113443498
1.029669404,-0.007426873315,0.001045306562,0.0,0.06688793749,2.620501041,0.0,-0.1228780076,-0.1149377823,0.0,0.1152426302,0.3456698656,0.01730746962,-0.002127442043,-0.0005143618328,0.001639766386,0.0002031928161,0.003116741311
1.045511842,-0.0081702061,0.003280761885,0.0,0.04353069142,2.117801189,0.0,-0.124325864,-0.1018352881,0.0,0.101951614,0.3054953814,0.01608251408,-0.002040041611,-0.0004267126496,0.001797277713,0.0002067043533,0.00311274454
1.059521914,-0.008862342685,0.005351567175,0.0,0.02083274722,1.790644169,0.0,-0.1235918105,-0.08969067037,0.0,0.08984938264,0.2680791616,0.01494284905,-0.001940385089,-0.0003348893079,0.001950244536,0.0002089202317,0.003106774995
1.071916699,-0.00949278567,0.007233859971,0.0,-0.002130045556,1.515381217,0.0,-0.1214713603,-0.07807308435,0.0,0.07814474404,0.2320695668,0.01389472187,-0.001832113951,-0.0002365203691,0.002098827856,0.0002091302013,0.003098912537
1.08289969,-0.01006677561,0.008931702934,0.0,-0.03372008353,1.254345536,0.0,-0.1170875654,-0.06505633146,0.0,0.06522872299,0.1888461113,0.01292322669,-0.001718316344,-0.0001307489001,0.00224121171,0.0002087904868,0.003088163212
1.092160583,-0.01054272987,0.01028164756,0.0,-0.071491763,1.028879046,0.0,-0.1097285077,-0.0504566431,0.0,0.05237519741,0.1410247684,0.01209227182,-0.001599917188,-1.587898259e-05,0.002373706549,0.0002067352325,0.003075832967
1.100270271,-0.01091863587,0.0113126263,0.0,-0.1196882725,0.8723273873,0.0,-0.0995933637,-0.03879786283,0.0,0.03835490718,0.101994969,0.0113871051,-0.001478616847,0.000107727632,0.002502289834,0.000202510666,0.003065002616
1.107568502,-0.01122801658,0.01208318491,0.0,-0.1542198062,0.740874052,0.0,-0.09195479751,-0.02746871486,0.0,0.02929961495,0.06611153483,0.01076906361,-0.001355065731,0.000240670779,0.002627507551,0.0001994344784,0.003053621855
1.113960147,-0.01142620295,0.0125342356,0.0,-0.2128242254,0.6266537309,0.0,-0.07956440002,-0.01646726206,0.0,0.01591000892,0.03183890507,0.01027323119,-0.001231323578,0.0003857067786,0.002753110835,0.0001952105958,0.003044674173
1.119681716,-0.01154632866,0.0126986308,0.0,-0.2592287958,0.5282836556,0.0,-0.07011311501,-0.006648218725,0.0,0.006650889292,0.001231601927,0.009873115458,-0.00110658491,0.000541130139,0.002877598396,0.0001928908459,0.003037961898
1.124643087,-0.01156064309,0.01255914103,0.0,-0.325784266,0.4323823154,0.0,-0.05760931224,0.003773320233,0.0,-0.00348923495,-0.02661451884,0.009600448422,-0.0009816501988,0.0007093598833,0.003002173034,0.0001916749752,0.003037391696
1.128828764,-0.01146650407,0.01213560067,0.0,-0.3907393813,0.3467528224,0.0,-0.04607500136,0.01277996879,0.0,-0.01110820659,-0.04920858517,0.00945703499,-0.0008566929027,0.0008959044353,0.003128163051,0.0001908192935,0.003043720964
1.132317424,-0.0112777967,0.01147005614,0.0,-0.4757045209,0.2746966779,0.0,-0.03245567903,0.01972313225,0.0,-0.0194437094,-0.06658940017,0.009417336434,-0.0007308183121,0.001098432229,0.003257247619,0.0001900689967,0.003060997464
1.135188818,-0.01100985426,0.01059385575,0.0,-0.5423783064,0.2106845826,0.0,-0.02281804197,0.02573704533,0.0,-0.02534469776,-0.0800140202,0.009460757487,-0.0006047407514,0.001310656429,0.003389677731,0.0001882642973,0.00308790151
1.137420416,-0.01065441966,0.00953203626,0.0,-0.6254388094,0.1454419643,0.0,-0.0118074799,0.03197439387,0.0,-0.03227055818,-0.09030834585,0.009583625011,-0.0004813121632,0.001527837827,0.00352758728,0.0001837466698,0.003120427253
1.138874173,-0.01019965485,0.008305531926,0.0,-0.702509284,0.08067807555,0.0,-0.002314020647,0.03718688339,0.0,-0.03694636747,-0.09751530737,0.009789937176,-0.00036470333,0.00174446532,0.003674765816,0.000175796129,0.003155588405
1.139559031,-0.009668669663,0.006947100163,0.0,-0.7830002308,0.02976365015,0.0,0.006530836225,0.03977547586,0.0,-0.03967106342,-0.1021148637,0.01006516628,-0.0002564557944,0.001955822809,0.003831347916,0.0001647232129,0.003192449454
1.139699578,-0.009096601978,0.005473684054,0.0,-0.8467268944,-0.01296834182,0.0,0.01278951764,0.04157970101,0.0,-0.04109970108,-0.1051463261,0.01038221922,-0.0001546776621,0.002163157333,0.003995278385,0.0001511830633,0.003231768496
1.139182806,-0.008462401107,0.003896700451,0.0,-0.9318272471,-0.04938608781,0.0,0.02054870501,0.04373088479,0.0,-0.04348148406,-0.105782941,0.01075214427,-6.387749454e-05,0.002366264118,0.004172059242,0.0001368928788,0.003282451071
1.13820076,-0.007769413292,0.002263277536,0.0,-1.001842618,-0.07746671885,0.0,0.02690236829,0.04583967477,0.0,-0.04594833404,-0.1034243554,0.01115750987,1.086308112e-05,0.0025608656,0.004358189646,0.0001246917236,0.003340010066
1.136723161,-0.00700694602,0.0006128746318,0.0,-1.059083462,-0.1036728919,0.0,0.03212939575,0.04853892326,0.0,-0.04816960543,-0.09871769696,0.01158909965,6.186955579e-05,0.002745775506,0.004549038131,0.0001134680351,0.003398229135
1.134757161,-0.006157144438,-0.001015729504,0.0,-1.130992174,-0.1148214415,0.0,0.03764942661,0.05105737969,0.0,-0.05108783022,-0.0898424834,0.01202310156,8.390673611e-05,0.002918899525,0.004738901276,0.0001002747522,0.003457604675
1.132733345,-0.005232803989,-0.002508972306,0.0,-1.177853107,-0.1078035682,0.0,0.03964084014,0.05238572881,0.0,-0.05254874751,-0.07410211116,0.01242237817,8.431426249e-05,0.0030651493,0.004921964835,8.434097253e-05,0.003513853531
1.130838394,-0.004252871033,-0.003709414974,0.0,-1.21644187,-0.09015380591,0.0,0.04047790915,0.0509679243,0.0,-0.05205703527,-0.05284637958,0.01277678832,7.051583816e-05,0.003178748069,0.00510317646,6.858991401e-05,0.003569730558
1.129304886,-0.00329454476,-0.004518667236,0.0,-1.245958209,-0.06877066195,0.0,0.03918055072,0.04710217565,0.0,-0.04674590006,-0.03361400962,0.01309441682,5.396146298e-05,0.003267414868,0.005275809672,6.004526949e-05,0.003624165896
1.128102422,-0.002378957812,-0.005046715029,0.0,-1.261809587,-0.0523016043,0.0,0.03705443814,0.0434187986,0.0,-0.04330671951,-0.02038324438,0.01336830482,3.423458475e-05,0.00332734827,0.005433643702,5.940601113e-05,0.003664874006
1.127128124,-0.001487480127,-0.00536700571,0.0,-1.274567366,-0.03881239146,0.0,0.03381974995,0.03836463019,0.0,-0.03917359561,-0.009687493555,0.01357391104,5.600926215e-06,0.003368120641,0.00557345245,6.048864088e-05,0.003692461643
1.126412511,-0.0007085426478,-0.005468513351,0.0,-1.280748963,-0.02522926033,0.0,0.02865863033,0.03049025498,0.0,-0.03051442839,-0.002965765074,0.01371851005,-1.923287527e-05,0.003403669223,0.005683877971,5.777719707e-05,0.003720035544
1.125978947,-9.866742039e-05,-0.005502094515,0.0,-1.281605482,-0.008658385836,0.0,0.02216442302,0.02170806564,0.0,-0.02063752338,-0.003844781779,0.01385440584,-3.691122402e-05,0.003435881808,0.005761834327,5.656456415e-05,0.003743064124
1.125999928,0.000325874862,-0.005651722196,0.0,-1.277243972,0.000861176115,0.0,0.01254199538,0.0174256973,0.0,-0.0149253523,-0.006141595077,0.01397791784,-6.986338121e-05,0.003493985161,0.00579022523,4.470320346e-05,0.003779604798
0.03666235507,-2.538535909e-06,-0.002244636649,0.0,-0.005219133105,24.32071304,0.0,-0.0003167435352,-0.007291257381,0.0,0.003695819061,-1.33744514,0.0001169100942,-3.736737995e-07,-8.758661352e-06,2.136958699e-08,3.291213346e-08,2.845058043e-05
0.1110347658,-2.483510252e-05,-0.006334525999,0.0,-0.01456626505,24.1207943,0.0,-0.002192178043,-0.01112630963,0.0,0.01115674712,-1.21625495,0.0009379197145,-7.630522305e-06,-6.819699774e-05,7.310887327e-07,5.463758725e-07,0.0001908362028
0.1876105517,-7.216710219e-05,-0.009855973534,0.0,-0.02132602967,23.65289879,0.0,-0.005733266007,-0.02090937272,0.0,0.01916904561,-0.9871906042,0.002690944122,-3.898975046e-05,-0.0001833458227,4.663215805e-06,2.173188705e-06,0.0004495958565
0.2658903897,-0.0001617288508,-0.01279766671,0.0,-0.03440637887,22.96916008,0.0,-0.0119307423,-0.03017176874,0.0,0.0310302265,-0.771638155,0.005269959103,-0.0001087362107,-0.000339163118,1.420332774e-05,5.635942671e-06,0.0007451276761
0.3449261189,-0.0002788132697,-0.01514091622,0.0,-0.03884091973,22.00620651,0.0,-0.01796235144,-0.04191978648,0.0,0.04068505019,-0.5614591241,0.008555101231,-0.00023076449,-0.000514027488,3.23507229e-05,1.113813505e-05,0.001051762491
0.4235651791,-0.0004620847467,-0.01682052948,0.0,-0.05127796903,20.78505707,0.0,-0.02704583667,-0.05329539627,0.0,0.05493758991,-0.3682309687,0.01218628697,-0.000405697152,-0.0006870293873,6.030047007e-05,2.05032029e-05,0.001343422919
0.5007098317,-0.0006782615092,-0.0179008022,0.0,-0.05678393319,19.2354126,0.0,-0.03547242284,-0.06727552414,0.0,0.06770826131,-0.1807517707,0.01586641558,-0.0006305959541,-0.0008386504487,0.0001005393278,3.249112706e-05,0.001619927236
0.5744093657,-0.0009896596894,-0.01823798567,0.0,-0.06519614905,17.25644684,0.0,-0.04605049267,-0.0863673985,0.0,0.08360367268,0.005121584982,0.01909196563,-0.0008909261669,-0.0009460466681,0.0001539222867,5.02818657e-05,0.001861695433
0.6422819495,-0.001386820804,-0.01785878465,0.0,-0.07384122163,15.25350571,0.0,-0.05682680011,-0.09818688035,0.0,0.09947633743,0.1424452066,0.02144560404,-0.001159947598,-0.001001184457,0.0002235979337,7.212389028e-05,0.00206961995
0.705299437,-0.001832199632,-0.01701566577,0.0,-0.07530908287,13.49181461,0.0,-0.06460086256,-0.1107911244,0.0,0.1108642593,0.2419523299,0.02307197824,-0.001419680193,-0.001025220612,0.000308700779,9.455745021e-05,0.002258783206
0.7634115815,-0.002381504513,-0.01568653435,0.0,-0.07882842422,11.70954704,0.0,-0.0747262463,-0.1255506426,0.0,0.124540925,0.327644676,0.02395558544,-0.001654024469,-0.001015922171,0.0004066961701,0.0001203026768,0.00242029829
0.815287292,-0.003011497669,-0.01393809728,0.0,-0.07914675027,9.757328033,0.0,-0.08378804475,-0.1345221251,0.0,0.1357771903,0.3868941963,0.02408744395,-0.001848521992,-0.0009806231828,0.0005202142638,0.0001465702808,0.002556651365
0.8592772484,-0.003703183262,-0.01188530214,0.0,-0.0775757283,8.125152588,0.0,-0.09066742659,-0.1421634108,0.0,0.1423851103,0.4184525013,0.02357332222,-0.001983613707,-0.0009281815728,0.0006506865029,0.0001704276947,0.00266590598
0.8988057375,-0.004472795408,-0.009636824019,0.0,-0.07528550178,6.946370125,0.0,-0.09660523385,-0.1461409926,0.0,0.1465805769,0.4304703474,0.02274458483,-0.002073828131,-0.0008620054577,0.0007905196981,0.0001940633229,0.002755261259
0.9339784384,-0.005274781957,-0.007256028708,0.0,-0.07024525106,5.725714684,0.0,-0.1030658633,-0.1469907612,0.0,0.1478033364,0.4279693663,0.02165454067,-0.002127134474,-0.0007881150814,0.0009413487278,0.0002150048967,0.00282809278
0.9632143378,-0.00612629531,-0.004822594114,0.0,-0.06660506129,4.60871315,0.0,-0.107549727,-0.1450134069,0.0,0.1442156583,0.410885632,0.02040248178,-0.002125903266,-0.0007033298607,0.001097974367,0.0002327603142,0.002876714803
0.9882138371,-0.006981301587,-0.00242072111,0.0,-0.06651074439,3.825906038,0.0,-0.1098551452,-0.1379784197,0.0,0.1372711807,0.3876051307,0.01911924221,-0.002090201713,-0.0006136912853,0.001256801886,0.0002463027777,0.002906103386
1.010318875,-0.007825084962,-5.040166798e-05,0.0,-0.07010966539,3.217684269,0.0,-0.1115064025,-0.1297001094,0.0,0.1284774542,0.3634262383,0.01783022098,-0.002032381482,-0.0005224762717,0.001417513471,0.0002559590212,0.002922117477
1.029657602,-0.008651838638,0.002260207897,0.0,-0.07760814577,2.59656024,0.0,-0.1124297827,-0.1168338805,0.0,0.1171934828,0.3262867928,0.01656819507,-0.001953486586,-0.0004307212075,0.001578131458,0.0002620283631,0.002926146612
1.045304894,-0.009399303235,0.004345982336,0.0,-0.09183286875,2.089115143,0.0,-0.1117590144,-0.1012649387,0.0,0.1028151065,0.2849408984,0.0154280588,-0.001853739843,-0.0003403682203,0.00173294358,0.000263029302,0.002922190586
1.059105754,-0.01007926837,0.006276732311,0.0,-0.112748459,1.759043217,0.0,-0.1090760306,-0.0868146643,0.0,0.0850629285,0.2483730614,0.0143695455,-0.001745920046,-0.0002455342619,0.001885138568,0.000261623034,0.002916918369
1.071243763,-0.01067947317,0.008008494042,0.0,-0.1292663515,1.480067372,0.0,-0.1067582294,-0.07289323956,0.0,0.07412003726,0.212936461,0.01341185812,-0.001631571213,-0.0001433744037,0.002034592675,0.0002568672062,0.002910766052
1.081938744,-0.01120379195,0.009561701678,0.0,-0.1605925709,1.211526513,0.0,-0.1003038511,-0.05632040277,0.0,0.05587701872,0.1701257825,0.01253210474,-0.00151447719,-3.326300794e-05,0.002179723466,0.0002506837773,0.002903006738
1.09079659,-0.01158842817,0.01075415406,0.0,-0.194671765,0.9807448983,0.0,-0.09182807803,-0.03908340633,0.0,0.04076495767,0.1239083186,0.01180734485,-0.001397148357,8.654242265e-05,0.002318020444,0.0002401477832,0.002896152902
1.098496675,-0.01186363772,0.01165364776,0.0,-0.23548311,0.8256236315,0.0,-0.08074854314,-0.0272837989,0.0,0.02580680884,0.08800456673,0.0111925723,-0.001278957003,0.0002149855718,0.002452983288,0.0002274725412,0.002890515607
1.105379581,-0.01207034197,0.01230857894,0.0,-0.2707354128,0.6911723614,0.0,-0.07157660276,-0.01543183532,0.0,0.01561088394,0.05334065482,0.01065505948,-0.001158974483,0.0003526791115,0.002584743313,0.0002166107442,0.002884298796
1.111268163,-0.01214878727,0.01263927668,0.0,-0.3222580254,0.5740548372,0.0,-0.05795207247,-0.004438839853,0.0,0.002906897571,0.0202591382,0.01024617907,-0.001039206632,0.0005031049368,0.002718164586,0.0002043331915,0.002881748835
1.116476059,-0.01215614472,0.01270018797,0.0,-0.3724247813,0.4664683044,0.0,-0.04608840495,0.006063735113,0.0,-0.007001598831,-0.009418839589,0.00992719736,-0.0009175344021,0.0006634180318,0.002850398188,0.0001954462641,0.002881997731
1.120701075,-0.01202616654,0.01244880911,0.0,-0.4362208545,0.3657874167,0.0,-0.03247285262,0.016442433,0.0,-0.01660746709,-0.03549270332,0.009761263616,-0.0007963242824,0.0008374584722,0.002985642757,0.0001879629854,0.002891666954
1.124214292,-0.01180830505,0.01194933988,0.0,-0.50016433,0.2818750143,0.0,-0.02005675435,0.02417069674,0.0,-0.02376910672,-0.0557965599,0.009707794525,-0.0006755082868,0.001026981743,0.003121224931,0.0001828661043,0.00290745683
1.126939535,-0.01149122044,0.01121391915,0.0,-0.5782617331,0.2080408186,0.0,-0.006121073849,0.03034393862,0.0,-0.030501239,-0.07241136581,0.009767104872,-0.0005549745401,0.001231433474,0.003262005979,0.0001777885627,0.002937026788
1.129031062,-0.01110575162,0.01027279906,0.0,-0.6402244568,0.1468595713,0.0,0.003513948061,0.0348983109,0.0,-0.03531743586,-0.08505287766,0.009906278923,-0.0004338309809,0.00144638319,0.003407856449,0.0001724366884,0.002978349105
1.130496621,-0.01064594835,0.009153853171,0.0,-0.7304067612,0.08396256715,0.0,0.01613153517,0.03991443291,0.0,-0.04115144908,-0.09427147359,0.01011870522,-0.0003155966115,0.001667217934,0.003559981007,0.000165797057,0.003025742481
1.13115859,-0.01009435952,0.007884053513,0.0,-0.8060930967,0.01999862865,0.0,0.02513311803,0.04414601251,0.0,-0.04432564974,-0.09998351336,0.01041393168,-0.0002053401549,0.001887025428,0.003722190857,0.0001568747684,0.003076626221
1.131026745,-0.009475725703,0.0065034898,0.0,-0.8679320216,-0.02708131075,0.0,0.03173201159,0.04559184611,0.0,-0.04570640251,-0.103329815,0.01077388693,-0.0001049767379,0.002099260921,0.00389402709,0.0001451887219,0.003129863413
1.130407572,-0.008830007166,0.005018512718,0.0,-0.9461827278,-0.06623470038,0.0,0.03956006467,0.04665248841,0.0,-0.04669803381,-0.1061675176,0.01115743723,-1.115235773e-05,0.002305727918,0.004071961157,0.000130714543,0.003184075933
1.12910521,-0.008122290485,0.003423464252,0.0,-1.026762009,-0.09919638932,0.0,0.04765051976,0.048375424,0.0,-0.04819442704,-0.1071767062,0.01158354059,7.04908598e-05,0.002507472178,0.004263373557,0.0001153719131,0.003248897847
1.12739706,-0.007361861411,0.001765806694,0.0,-1.087215543,-0.1213155985,0.0,0.05325628445,0.04986957833,0.0,-0.04990165681,-0.1049234197,0.0120377019,0.0001344658667,0.002702737227,0.004463079851,0.0001034406596,0.003317117225
1.12525332,-0.00653888192,9.204170055e-05,0.0,-1.164464116,-0.1435492933,0.0,0.05932147056,0.05161039904,0.0,-0.05177866295,-0.09995092452,0.01251224056,0.0001724834001,0.002890572185,0.00466600433,9.421719733e-05,0.003385279793
1.122628927,-0.00564757036,-0.001554163173,0.0,-1.216169477,-0.149601683,0.0,0.06177498028,0.05252816528,0.0,-0.05233159289,-0.09068984538,0.01297802012,0.0001790359966,0.003064544406,0.004866310861,8.364427777e-05,0.003455560654
1.12005496,-0.004713633098,-0.003059249371,0.0,-1.276281118,-0.1334713995,0.0,0.06149722263,0.05249731988,0.0,-0.05259741098,-0.07410018146,0.01339644101,0.0001647840836,0.003205881454,0.005058834329,6.823494186e-05,0.00352094695
1.117777109,-0.003739240579,-0.004247778561,0.0,-1.315925241,-0.1078648269,0.0,0.05900037661,0.05021537095,0.0,-0.05074329674,-0.05099207163,0.01375316177,0.0001366586366,0.003309028689,0.005248974077,5.114371743e-05,0.003582950449
1.115952969,-0.002803992713,-0.004998426884,0.0,-1.341433167,-0.08021995425,0.0,0.0555020757,0.04565498605,0.0,-0.04525515437,-0.03113582544,0.01407633256,0.0001026764367,0.003386708908,0.005430351477,4.455915405e-05,0.003638277762
1.114585638,-0.001922902302,-0.00548648648,0.0,-1.355209827,-0.05870325118,0.0,0.05111763626,0.04129900783,0.0,-0.04110484198,-0.01831276715,0.01434643473,6.744310667e-05,0.003443935188,0.005592991132,4.971408271e-05,0.003681394504
1.113509774,-0.0010851525,-0.00576059334,0.0,-1.36316812,-0.0420184657,0.0,0.04349120706,0.03561725095,0.0,-0.03622828797,-0.006604399998,0.01454249118,2.150904766e-05,0.003482317552,0.005735145416,5.597884228e-05,0.003716797568
1.112756133,-0.0003721094399,-0.005774045363,0.0,-1.365502596,-0.025823351,0.0,0.03587527946,0.02725617029,0.0,-0.02843631804,0.001422785339,0.01468458027,-1.636349771e-05,0.003512390889,0.005842832383,5.588871136e-05,0.003746512579
1.112333536,0.0001563495898,-0.005695786327,0.0,-1.361222744,-0.007164870854,0.0,0.02590116113,0.017461529,0.0,-0.01569841243,3.287391155e-05,0.01482920535,-4.50230109e-05,0.003547332482,0.005915070418,5.72082281e-05,0.003770487383
1.112414718,0.0004599551321,-0.005772478878,0.0,-1.355062485,0.003332164371,0.0,0.0136858169,0.01246174611,0.0,-0.00802871678,-0.003147910815,0.01495472062,-8.840802911e-05,0.00361125241,0.005941031966,4.479887866e-05,0.003814197611
0.03654429689,-6.360528914e-06,-0.002187045524,0.0,-0.01477551088,24.2496891,0.0,-0.0002690384863,-0.01378083974,0.0,0.005976040382,-1.303171277,0.0001124609116,-3.580772159e-07,-9.441579095e-06,1.884733258e-08,5.273809478e-08,2.71893914e-05
